epoch,i,loss
60,0,0.22017531918019664
60,0,0.23025906101173285
61,0,0.22260069619027936
61,0,0.20352146880967276
61,0,0.22108895103542173
61,0,0.20472133737437578
62,0,0.2048354306999518
62,0,0.23913797432062578
62,0,0.19771657215089214
62,0,0.1819186683516113
63,0,0.19753085532966924
63,0,0.18923987083289087
63,0,0.20434596724047951
63,0,0.1935372180780586
64,0,0.20349519669401403
64,0,0.18825354913667758
64,0,0.1894170497449077
64,0,0.16429585203224298
65,0,0.17764748572086803
65,0,0.18949806781447665
65,0,0.17503070778080396
65,0,0.1811865685241563
66,0,0.2399901670156693
66,0,0.19191287138632365
66,0,0.16436258999972927
66,0,0.1753383484117839
67,0,0.17073606836552524
67,0,0.15809717607133242
67,0,0.1677378767303058
67,0,0.172192459659917
68,0,0.16618933711124925
68,0,0.16714626193350676
68,0,0.15217757422705086
68,0,0.1654206459619561
69,0,0.16400646076214556
69,0,0.1526720701735847
69,0,0.1500794907309571
69,0,0.16241988342027275
70,0,0.15796829661240383
70,0,0.15772776997515134
70,0,0.14884560175087988
70,0,0.1448755782781815
71,0,0.14577156077234113
71,0,0.14470277270492243
71,0,0.17058544119401853
71,0,0.13765402366312182
72,0,0.15337958886307113
72,0,0.14413792472712847
72,0,0.1349137379806869
72,0,0.1347586284486615
73,0,0.20357545982210004
73,0,0.14656923544041964
73,0,0.15285776920464575
73,0,0.13489796198448356
74,0,0.15017418092002674
74,0,0.13395328629685907
74,0,0.12960388344161364
74,0,0.14021468664310416
75,0,0.12930510041056847
75,0,0.13481671522770608
75,0,0.13745563127556626
75,0,0.1204605290324104
76,0,0.11984800402911341
76,0,0.1175130585170522
76,0,0.1365859531322304
76,0,0.131265398647104
77,0,0.11852800473570824
77,0,0.11959748935638642
77,0,0.12995263443765592
77,0,0.12357512732245485
78,0,0.11261696649753318
78,0,0.11518209024655576
78,0,0.141878108893122
78,0,0.10560495398786603
79,0,0.11474930867552757
79,0,0.11802603000280809
79,0,0.11270132387170986
79,0,0.12042938621372593
80,0,0.108695601778371
80,0,0.11261866591414627
80,0,0.12309009528585843
80,0,0.10431425220199994
81,0,0.1561495511203396
81,0,0.12097167683651253
81,0,0.11534161846704628
81,0,0.10712726421806278
82,0,0.10905998420654511
82,0,0.10617960137980324
82,0,0.10927956026731706
82,0,0.1041233847487946
83,0,0.2552798152426068
83,0,0.11038966872254197
83,0,0.10076583230069705
83,0,0.10700562086944677
84,0,0.10264402764792345
84,0,0.10063308941162362
84,0,0.11399032525262054
84,0,0.0959421885104812
85,0,0.0928006293822308
85,0,0.09393545259170387
85,0,0.1053592709406298
85,0,0.10782045091749454
86,0,0.10155103598930398
86,0,0.08812666752812814
86,0,0.0969015264085361
86,0,0.09722781819956643
87,0,0.08791756542513565
87,0,0.09752736347062248
87,0,0.08238358609378338
87,0,0.10374306438832867
88,0,0.09030596980330896
88,0,0.0902557086427601
88,0,0.09126388057306105
88,0,0.10290901431319666
89,0,0.09826722558663815
89,0,0.08814237015892049
89,0,0.08740683941512692
89,0,0.08910167095612506
90,0,0.09710767317791374
90,0,0.0878723679604579
90,0,0.08550032125595881
90,0,0.08108890497562837
91,0,0.07887723813859784
91,0,0.08755625027935116
91,0,0.09457487407691624
91,0,0.08850231325748015
92,0,0.08376860246062279
92,0,0.08409285085389809
92,0,0.09313773287802327
92,0,0.0655528553666509
93,0,0.09238075495374445
93,0,0.08195658970852288
93,0,0.07861699844349404
93,0,0.07448381698709361
94,0,0.08216031868847049
94,0,0.07680110310261347
94,0,0.07548492424646203
94,0,0.08050145972900245
95,0,0.08393783548048564
95,0,0.07090548794640571
95,0,0.07729829809799486
95,0,0.08260108863136598
96,0,0.07263863261561004
96,0,0.07700765239340919
96,0,0.07799477962662979
96,0,0.08335119651212376
97,0,0.07610176401022746
97,0,0.07906302661463922
97,0,0.06876405913914953
97,0,0.07802078393953187
98,0,0.07965470584375518
98,0,0.07241896703383144
98,0,0.07394762207963029
98,0,0.0644515683228264
99,0,0.08056243794152931
99,0,0.07749949682655992
99,0,0.07747998909682643
99,0,0.06825010989773639
100,0,0.06601777813416354
100,0,0.08703638278708166
100,0,0.06933717277585244
100,0,0.0708748786425104
